feature,shap_importance
feature_37,0.007973711
feature_284,0.007955592
feature_45,0.007920437
feature_5,0.0077496306
feature_168,0.0077320198
feature_188,0.007705625
feature_200,0.007697005
feature_138,0.0075954576
feature_303,0.0075550866
feature_150,0.007461237
feature_229,0.007445763
feature_180,0.007430168
feature_300,0.0073896996
feature_317,0.0073894034
feature_69,0.007327484
feature_314,0.0073018963
feature_101,0.0072207088
feature_9,0.0071906215
feature_105,0.0070791314
feature_296,0.006989816
feature_51,0.00691511
feature_25,0.0068968716
feature_244,0.0068535367
feature_55,0.006740051
feature_79,0.0066706827
feature_194,0.006595097
feature_2,0.006580051
feature_151,0.00657544
feature_283,0.0065385317
feature_274,0.006523419
feature_287,0.006509695
feature_137,0.006481022
feature_262,0.006342973
feature_100,0.0063035274
feature_65,0.0062550483
feature_12,0.0062297466
feature_156,0.006111373
feature_232,0.0060960134
feature_277,0.006048593
feature_76,0.005928036
feature_205,0.005901048
feature_258,0.0058457046
feature_157,0.0056908475
feature_319,0.005463196
feature_235,0.005455482
feature_179,0.0053740954
feature_28,0.0053228503
feature_203,0.005084867
feature_271,0.005000886
feature_160,0.0049987165
feature_23,0.0048253415
feature_322,0.004786346
feature_144,0.004780457
feature_52,0.004763662
feature_299,0.0046609235
feature_269,0.0039889673
feature_227,0.0038680923
feature_267,0.0036522644
feature_125,0.0033564277
feature_219,0.0017398171
feature_189,0.0
feature_298,0.0
feature_281,0.0
feature_202,0.0
feature_318,0.0
feature_261,0.0
feature_161,0.0
feature_210,0.0
